"DAT","Trait","Intercept","Gvar","Expvar","GxEvar","Repvar","evar","H2","WL"
28,"VNIR_Plant_Spectrum_X537.67",0.0738513511785849,6.2973925967474e-05,1.01898732350849e-05,6.94964224571832e-06,7.6319686513734e-06,4.80162098229965e-05,0.463856618706779,537.67
28,"VNIR_Plant_Spectrum_X538.81",0.0743000791111339,6.44629609388256e-05,1.15078344541575e-05,6.93892220585901e-06,7.22665220841036e-06,4.89043055522127e-05,0.463626638551402,538.81
28,"VNIR_Plant_Spectrum_X539.96",0.074414718872267,6.42808433110043e-05,1.13341969631921e-05,7.01286503092455e-06,7.1015279834143e-06,4.92195378602223e-05,0.462621945161334,539.96
28,"VNIR_Plant_Spectrum_X541.1",0.0746472466399158,6.45771724628167e-05,1.13520155535806e-05,7.35883465496665e-06,7.38535482690181e-06,4.92972524687943e-05,0.461362304920782,541.1
28,"VNIR_Plant_Spectrum_X542.24",0.0746733404245248,6.48173427703414e-05,1.16270437282835e-05,7.78143600063737e-06,6.63140046467214e-06,5.00984502354641e-05,0.45984202905157,542.24
28,"VNIR_Plant_Spectrum_X543.39",0.0749179446904123,6.61375089453898e-05,1.09410989843928e-05,7.2380877202763e-06,7.24280199487637e-06,5.05231882090779e-05,0.465486055164699,543.39
28,"VNIR_Plant_Spectrum_X544.53",0.0751177344007923,6.70640054054916e-05,1.1832184977077e-05,7.10030742621482e-06,6.59340881273631e-06,5.11487735742185e-05,0.46656895217186,544.53
28,"VNIR_Plant_Spectrum_X545.67",0.0753582438951065,6.7014278505758e-05,1.12714292191673e-05,7.70079244118606e-06,6.83391635040165e-06,5.11454840382403e-05,0.46548716222055,545.67
28,"VNIR_Plant_Spectrum_X546.82",0.0754750518831889,6.78431970266123e-05,1.14916830768476e-05,7.15074537553323e-06,7.83131216031266e-06,5.14065283668512e-05,0.465561236539253,546.82
28,"VNIR_Plant_Spectrum_X547.96",0.0757048631402773,6.83368623429813e-05,1.08141597336963e-05,8.06889070685354e-06,6.70235009773317e-06,5.19961982351095e-05,0.468322252168496,547.96
28,"VNIR_Plant_Spectrum_X549.1",0.0759152849876397,6.91860454856582e-05,1.17238148094146e-05,7.44813811639697e-06,7.50680372039118e-06,5.2071026600199e-05,0.467676059806765,549.1
28,"VNIR_Plant_Spectrum_X550.24",0.0759470155293887,6.87253348045669e-05,1.10577269874915e-05,7.34049968930712e-06,7.73981316108332e-06,5.26274103748005e-05,0.465963584074282,550.24
28,"VNIR_Plant_Spectrum_X551.38",0.0759011725584934,6.99174416079522e-05,1.13282615178142e-05,7.82223224913794e-06,6.78694697278419e-06,5.26420587285548e-05,0.470834221238633,551.38
28,"VNIR_Plant_Spectrum_X552.52",0.075702935888336,6.93361814882384e-05,1.03115103342906e-05,7.54528194471637e-06,6.68204698075489e-06,5.17857063334589e-05,0.476011502053418,552.52
28,"VNIR_Plant_Spectrum_X553.66",0.0754265924111054,6.84688341033465e-05,1.17345167048979e-05,7.37898138004417e-06,6.23285557273145e-06,5.20666462665287e-05,0.469344483908919,553.66
28,"VNIR_Plant_Spectrum_X554.8",0.0750019377900912,6.80124053293634e-05,1.10038564605573e-05,7.44326690013906e-06,6.29851200489785e-06,5.14514487815155e-05,0.471622259923881,554.8
28,"VNIR_Plant_Spectrum_X555.95",0.0744910907227945,6.6598879111271e-05,1.23910521022321e-05,7.03765887619691e-06,6.8492917084969e-06,5.07864227663327e-05,0.463576132493573,555.95
28,"VNIR_Plant_Spectrum_X557.09",0.073865593365944,6.56709944290914e-05,1.17502227033546e-05,7.53160348019084e-06,6.47902252675573e-06,4.99530358376244e-05,0.464483860680509,557.09
28,"VNIR_Plant_Spectrum_X558.23",0.0731241631874624,6.43934986682223e-05,1.12003799336197e-05,7.1785543810983e-06,6.29895578338776e-06,4.89424989767395e-05,0.466572601650784,558.23
28,"VNIR_Plant_Spectrum_X559.37",0.0723637995892958,6.26298119854514e-05,1.14998701464065e-05,7.36055060914798e-06,5.87048017621754e-06,4.83592564729884e-05,0.461463499195044,559.37
28,"VNIR_Plant_Spectrum_X560.51",0.0716588121251508,6.16884653911938e-05,1.17428399603193e-05,6.66253991726792e-06,6.17374780140384e-06,4.70735583592463e-05,0.462636363417347,560.51
28,"VNIR_Plant_Spectrum_X561.65",0.070707030040887,6.08211025015644e-05,1.13263628230237e-05,6.54293173683757e-06,5.60213527163478e-06,4.64106402396271e-05,0.465337614262884,561.65
28,"VNIR_Plant_Spectrum_X562.79",0.0696418622362084,5.84931060075745e-05,1.10835824247733e-05,6.84515142251408e-06,5.33245572049263e-06,4.50645822416643e-05,0.461233430025864,562.79
28,"VNIR_Plant_Spectrum_X563.93",0.0685654683123208,5.68641823177031e-05,1.16020875336228e-05,6.54513796793762e-06,5.24443030123355e-06,4.3256586905346e-05,0.46039240429297,563.93
28,"VNIR_Plant_Spectrum_X565.07",0.0673316189912318,5.47546257707785e-05,1.19475722962907e-05,5.78375020505459e-06,5.50494453227546e-06,4.23905369501275e-05,0.454842793298187,565.07
28,"VNIR_Plant_Spectrum_X566.22",0.0660409370732634,5.23062698883577e-05,1.15437200908255e-05,6.00877478269596e-06,4.83767846911817e-06,4.08623666542404e-05,0.452637665101462,566.22
28,"VNIR_Plant_Spectrum_X567.36",0.0646941559425401,5.05106749750175e-05,1.11479203606276e-05,5.98276505707851e-06,4.14753356137837e-06,3.9443381249264e-05,0.454100888277875,567.36
28,"VNIR_Plant_Spectrum_X568.5",0.0633654652071981,4.81362509359462e-05,1.10333167497962e-05,5.6783038866443e-06,4.89474117552478e-06,3.71496164452252e-05,0.450325073200335,568.5
28,"VNIR_Plant_Spectrum_X569.64",0.0622012148912334,4.63279358708966e-05,1.05936258996456e-05,5.12471208601214e-06,4.51773353218022e-06,3.62239579930777e-05,0.450713619039044,569.64
28,"VNIR_Plant_Spectrum_X570.78",0.0609272026203634,4.48718240126407e-05,9.79406986718327e-06,4.64315300831501e-06,4.99623462595274e-06,3.4547860792786e-05,0.453924103629822,570.78
28,"VNIR_Plant_Spectrum_X571.92",0.059711923091628,4.29936208066262e-05,9.80289042769054e-06,4.99136589281038e-06,3.95963987791379e-06,3.33813781523016e-05,0.451951226128665,571.92
28,"VNIR_Plant_Spectrum_X573.06",0.0586909407243441,4.12693412580056e-05,9.76559088044065e-06,4.5647229539299e-06,4.228997218058e-06,3.21316507029799e-05,0.448773437077363,573.06
28,"VNIR_Plant_Spectrum_X574.2",0.0576392618692997,3.96296555696564e-05,8.91196585968396e-06,4.44830702824622e-06,3.95224380485043e-06,3.13944151057764e-05,0.448621083860395,574.2
28,"VNIR_Plant_Spectrum_X575.35",0.0568088950224375,3.83564853465752e-05,8.98602859545111e-06,4.53768897275911e-06,3.82379711628606e-06,3.04145464599083e-05,0.445391694466101,575.35
28,"VNIR_Plant_Spectrum_X576.49",0.0558155162178155,3.71045709847529e-05,8.01566141739793e-06,4.29117008669044e-06,3.66643072205596e-06,2.94188153746408e-05,0.449770646698216,576.49
28,"VNIR_Plant_Spectrum_X577.63",0.055081068006824,3.61652070444096e-05,8.74544686788164e-06,4.18371138032442e-06,3.94282507346723e-06,2.8471008799717e-05,0.443700234019944,577.63
28,"VNIR_Plant_Spectrum_X578.77",0.0543012223331563,3.54245096641418e-05,8.0047347651856e-06,3.88666681628972e-06,3.59668041693929e-06,2.78805264674628e-05,0.449588879141534,578.77
28,"VNIR_Plant_Spectrum_X579.91",0.0536315899238416,3.42838521256908e-05,8.25394919779879e-06,3.74062946348085e-06,3.80272379884149e-06,2.71113300462518e-05,0.444134584980701,579.91
28,"VNIR_Plant_Spectrum_X581.05",0.0529570471123818,3.38116184648134e-05,7.51181849359203e-06,4.1093363702755e-06,3.19105381973721e-06,2.67062106978069e-05,0.44884642874911,581.05
28,"VNIR_Plant_Spectrum_X582.19",0.0523081844204579,3.28336641843393e-05,7.43865307395389e-06,3.85292474917782e-06,3.31794468468699e-06,2.59659504131617e-05,0.447269447360933,582.19
28,"VNIR_Plant_Spectrum_X583.33",0.0516585366679107,3.19195789432823e-05,7.57767904847054e-06,3.81315385496805e-06,3.18777843714771e-06,2.5286495164618e-05,0.4446572238056,583.33
28,"VNIR_Plant_Spectrum_X584.48",0.0511204487636656,3.14541664430641e-05,7.4113636065363e-06,3.58926225294378e-06,3.47030761618094e-06,2.47631103688074e-05,0.444970474073691,584.48
28,"VNIR_Plant_Spectrum_X585.62",0.0505189471359422,3.08163869379467e-05,7.24734834891584e-06,3.63698163227911e-06,3.21528590616656e-06,2.43633705273282e-05,0.444813303681159,585.62
28,"VNIR_Plant_Spectrum_X586.76",0.0502536203402001,3.0374124683095e-05,7.0105265805469e-06,3.26243503863472e-06,3.33696568414319e-06,2.39418390962166e-05,0.447165641833728,586.76
28,"VNIR_Plant_Spectrum_X587.9",0.0497889680413336,2.98743952756659e-05,6.61482709442958e-06,3.50609666531942e-06,2.91348861156606e-06,2.41084804578701e-05,0.445771473607322,587.9
28,"VNIR_Plant_Spectrum_X589.04",0.0493438372540158,2.93429945899775e-05,6.81668035040556e-06,3.48303113759892e-06,3.08310286944155e-06,2.34876255745935e-05,0.44315771869862,589.04
28,"VNIR_Plant_Spectrum_X590.18",0.0492440285787334,2.86447547542251e-05,6.53303829173582e-06,3.14310307193211e-06,3.03565532709051e-06,2.29521312100094e-05,0.445425929619803,590.18
28,"VNIR_Plant_Spectrum_X591.32",0.048816165007694,2.83272439421933e-05,6.02066967442495e-06,3.48680601938985e-06,2.72101601575432e-06,2.27643856411008e-05,0.447365598230243,591.32
28,"VNIR_Plant_Spectrum_X592.46",0.0486401185551995,2.82611273053211e-05,6.11908924957572e-06,3.31583537552514e-06,2.86506345224479e-06,2.24253423839182e-05,0.448685770043636,592.46
28,"VNIR_Plant_Spectrum_X593.6",0.0482576528288892,2.77561087590494e-05,5.53176141768061e-06,3.13936940086773e-06,3.01461205225225e-06,2.25575853125542e-05,0.447683239201577,593.6
28,"VNIR_Plant_Spectrum_X594.75",0.0480850245211996,2.77744999244984e-05,6.29137095668135e-06,3.03774884247823e-06,2.8424210134716e-06,2.23347643055437e-05,0.445956019763521,594.75
28,"VNIR_Plant_Spectrum_X595.89",0.0478440128118427,2.75633294891481e-05,5.89697170476414e-06,3.03549346317089e-06,3.01325479452132e-06,2.22385558868297e-05,0.446387019190064,595.89
28,"VNIR_Plant_Spectrum_X597.03",0.0475988860953594,2.74515001251504e-05,5.54118664352615e-06,3.02951770054698e-06,2.8421107368365e-06,2.23251255747908e-05,0.448631328785429,597.03
28,"VNIR_Plant_Spectrum_X598.17",0.0473912717487823,2.70301039095775e-05,6.2721620889197e-06,2.99274193144885e-06,2.92195857136864e-06,2.18465711655323e-05,0.442655387197667,598.17
28,"VNIR_Plant_Spectrum_X599.31",0.0470888264213383,2.68187949340773e-05,5.83996548911301e-06,2.80929470749557e-06,3.08729146571964e-06,2.1759183742547e-05,0.444648988947811,599.31
28,"VNIR_Plant_Spectrum_X600.45",0.0468891534559237,2.65096603569451e-05,5.72064053229742e-06,3.20868392589855e-06,2.63899843650524e-06,2.12958626212389e-05,0.446487169008728,600.45
28,"VNIR_Plant_Spectrum_X601.59",0.0465236898184143,2.59566957269669e-05,5.67562979348375e-06,3.01790745447919e-06,2.8404343727617e-06,2.08423333430716e-05,0.444974464189994,601.59
28,"VNIR_Plant_Spectrum_X602.73",0.0461112068120458,2.5765951064034e-05,5.60356125711831e-06,2.77553876382626e-06,2.7324459700551e-06,2.06610992727873e-05,0.447802913321604,602.73
28,"VNIR_Plant_Spectrum_X603.88",0.0457723323917609,2.52716624058184e-05,5.69021535143635e-06,2.93617892232949e-06,2.5069192454019e-06,2.04094104148792e-05,0.444810971901422,603.88
28,"VNIR_Plant_Spectrum_X605.02",0.0452079210285287,2.43889675944847e-05,5.8376095461804e-06,2.88852434424537e-06,2.63418463454763e-06,1.99636491279696e-05,0.437761311375365,605.02
28,"VNIR_Plant_Spectrum_X606.16",0.0447317863623045,2.38303817635825e-05,5.54393280138661e-06,3.02753547794952e-06,2.44039359948702e-06,1.95565925964713e-05,0.438067859741304,606.16
28,"VNIR_Plant_Spectrum_X607.3",0.0441843836823338,2.32409968174395e-05,5.60399671206826e-06,2.68492922562006e-06,2.52872384253375e-06,1.91448593888934e-05,0.436832054325757,607.3
28,"VNIR_Plant_Spectrum_X608.44",0.0436228732183983,2.28542764839233e-05,5.72020731066549e-06,2.58188983851269e-06,2.42581945549245e-06,1.86166322297107e-05,0.437831241307818,608.44
28,"VNIR_Plant_Spectrum_X609.58",0.0429472128668546,2.18658134305122e-05,5.5934434441888e-06,2.6259713547195e-06,2.56401220845151e-06,1.80416999664138e-05,0.431355450424106,609.58
28,"VNIR_Plant_Spectrum_X610.72",0.0424285575569707,2.11999269451955e-05,5.4794285523968e-06,2.44333473033154e-06,2.48532825531102e-06,1.77814409785446e-05,0.429239906170694,610.72
28,"VNIR_Plant_Spectrum_X611.86",0.0417864077454093,2.07103256321827e-05,5.22814450310821e-06,2.58098520984854e-06,2.32155412534722e-06,1.73350671445577e-05,0.429888174532571,611.86
28,"VNIR_Plant_Spectrum_X613.01",0.0413005624957036,2.02554685616698e-05,5.11679645661886e-06,2.64222327322674e-06,1.97522980398073e-06,1.7035032391505e-05,0.430740585583096,613.01
28,"VNIR_Plant_Spectrum_X614.15",0.0408342620068325,1.96087371225034e-05,5.29390714075887e-06,2.38105357259153e-06,2.27022930127641e-06,1.67772743136781e-05,0.423229627302516,614.15
28,"VNIR_Plant_Spectrum_X615.29",0.0403315173108786,1.92763952022863e-05,4.96159772923287e-06,2.2319270256929e-06,2.25514676849912e-06,1.60500787823413e-05,0.430515523368195,615.29
28,"VNIR_Plant_Spectrum_X616.43",0.0398587688529088,1.87653699011372e-05,4.61617298221356e-06,2.33936359551143e-06,2.08095494751609e-06,1.58948417346348e-05,0.429445897371039,616.43
28,"VNIR_Plant_Spectrum_X617.57",0.039532823609569,1.84808556684284e-05,4.62351998621195e-06,2.35614603246574e-06,1.93600322771024e-06,1.58196954337096e-05,0.42763701960481,617.57
28,"VNIR_Plant_Spectrum_X618.71",0.0391504885227546,1.81562941017008e-05,4.12952948432591e-06,2.07873576611053e-06,2.37504994847943e-06,1.55285797299384e-05,0.429549846305832,618.71
28,"VNIR_Plant_Spectrum_X619.85",0.0389938328592235,1.78862353944941e-05,4.64229265403068e-06,2.00620332652079e-06,2.12259574591758e-06,1.52555607711916e-05,0.42674786429694,619.85
28,"VNIR_Plant_Spectrum_X620.99",0.0386819370429255,1.77714025029806e-05,4.2598636163235e-06,1.95960959652911e-06,2.23449770607958e-06,1.50619849483221e-05,0.430432054858527,620.99
28,"VNIR_Plant_Spectrum_X622.14",0.0386268699236509,1.74659266923981e-05,4.1377160284365e-06,2.1028410064217e-06,2.2829218659046e-06,1.48602887991046e-05,0.427565663641907,622.14
28,"VNIR_Plant_Spectrum_X623.28",0.0384001647053221,1.73141302168622e-05,3.99036575232826e-06,2.03638473385364e-06,2.11446150219808e-06,1.48540568379975e-05,0.429530844612429,623.28
28,"VNIR_Plant_Spectrum_X624.42",0.0382508155002543,1.72105496909901e-05,4.02979677786373e-06,1.89707344212131e-06,2.20887922477905e-06,1.49095878059723e-05,0.427528766560372,624.42
28,"VNIR_Plant_Spectrum_X625.56",0.0381357039521762,1.71395164486868e-05,3.68128291259117e-06,1.91239687215823e-06,2.21078426450357e-06,1.46154061232128e-05,0.433260419652771,625.56
28,"VNIR_Plant_Spectrum_X626.7",0.0381354870010661,1.70052246015696e-05,3.73144303399819e-06,1.97103531638068e-06,2.11776919534445e-06,1.46607534123633e-05,0.430662195754262,626.7
28,"VNIR_Plant_Spectrum_X627.84",0.0379859548060143,1.70364841740266e-05,3.82779858760311e-06,1.99106698117488e-06,2.00374840217228e-06,1.47118786586538e-05,0.430529785973429,627.84
28,"VNIR_Plant_Spectrum_X628.98",0.037888095140844,1.71041613870991e-05,3.7997319269576e-06,2.11898464965183e-06,1.82029705111018e-06,1.47646902046383e-05,0.431837497232666,628.98
28,"VNIR_Plant_Spectrum_X630.12",0.0378632832045622,1.68874594415161e-05,4.16219495595948e-06,1.83645647384772e-06,2.13190883720515e-06,1.47906286705091e-05,0.424215845781107,630.12
28,"VNIR_Plant_Spectrum_X631.26",0.0377310196530779,1.68120949639842e-05,4.11849098224733e-06,1.78407017167539e-06,2.1605868493411e-06,1.45203565577186e-05,0.426750580438043,631.26
28,"VNIR_Plant_Spectrum_X632.41",0.0376221050103029,1.67961500987224e-05,3.95720719253659e-06,1.86666621881231e-06,1.93692753039871e-06,1.46522339626475e-05,0.428372844204411,632.41
28,"VNIR_Plant_Spectrum_X633.55",0.0372814434072652,1.6501572568156e-05,4.10380309126835e-06,1.91105172461884e-06,2.0116722156547e-06,1.44863462351798e-05,0.422960578191889,633.55
28,"VNIR_Plant_Spectrum_X634.69",0.0369390650204578,1.63077692611292e-05,3.93742128073133e-06,2.0600457494403e-06,1.88994226866161e-06,1.41498576908496e-05,0.425290229339237,634.69
28,"VNIR_Plant_Spectrum_X635.83",0.036555020678647,1.59787000476717e-05,4.07573206755175e-06,1.89572715112277e-06,1.84842354967573e-06,1.41099929772454e-05,0.421506208379096,635.83
28,"VNIR_Plant_Spectrum_X636.97",0.0361187416908969,1.57448696561971e-05,3.98349634669437e-06,2.03038994356944e-06,1.81291941732825e-06,1.3697837090368e-05,0.422459769914185,636.97
28,"VNIR_Plant_Spectrum_X638.11",0.0356538786882589,1.55097404412425e-05,4.18633059540304e-06,2.03337462971973e-06,1.74149274534321e-06,1.34088234360929e-05,0.420548823098409,638.11
28,"VNIR_Plant_Spectrum_X639.25",0.0352058231296347,1.52938968666265e-05,3.49937799645798e-06,1.97596609462197e-06,1.72190017484986e-06,1.32744810130015e-05,0.427614450669526,639.25
28,"VNIR_Plant_Spectrum_X640.39",0.0347815328421427,1.51333765567039e-05,3.76456352600728e-06,1.79125594465428e-06,1.58633367573253e-06,1.30287306252627e-05,0.428655817058625,640.39
28,"VNIR_Plant_Spectrum_X641.54",0.0343079921597394,1.47057880735383e-05,3.74053506513477e-06,1.92351918314474e-06,1.66367349050806e-06,1.28958572961353e-05,0.42101494429558,641.54
28,"VNIR_Plant_Spectrum_X642.68",0.0337530165702863,1.45300278300927e-05,3.66985656806633e-06,1.7999275336495e-06,1.63698677085877e-06,1.22692643494811e-05,0.428537745822779,642.68
28,"VNIR_Plant_Spectrum_X643.82",0.0331245414560321,1.40950215770889e-05,3.64245067812083e-06,1.64362193246845e-06,1.77045710485502e-06,1.20777649021889e-05,0.424174289187679,643.82
28,"VNIR_Plant_Spectrum_X644.96",0.0326151837450326,1.38891117717232e-05,3.53273736197514e-06,1.81342948156328e-06,1.36627868755981e-06,1.19355130870136e-05,0.426870385234878,644.96
28,"VNIR_Plant_Spectrum_X646.1",0.0322788708504921,1.35116237245385e-05,3.30263615652809e-06,1.78747276072066e-06,1.39547251850596e-06,1.17723781035622e-05,0.4253006283501,646.1
28,"VNIR_Plant_Spectrum_X647.24",0.0318637690658068,1.32379280700995e-05,3.34299187597211e-06,1.77577520878538e-06,1.45661585988538e-06,1.13273102096177e-05,0.425101605222441,647.24
28,"VNIR_Plant_Spectrum_X648.38",0.031418672390437,1.28968635304785e-05,3.24306280806801e-06,1.73199528309345e-06,1.43693150696593e-06,1.11538327538716e-05,0.423365936287875,648.38
28,"VNIR_Plant_Spectrum_X649.52",0.0311852233201596,1.28251256059214e-05,2.99386540076215e-06,1.65039643879652e-06,1.3664827913821e-06,1.10926721290903e-05,0.428524899378715,649.52
28,"VNIR_Plant_Spectrum_X650.67",0.0309043206087237,1.26018494015439e-05,2.87408479045206e-06,1.70872504097882e-06,1.43309538224955e-06,1.08951378541664e-05,0.42699472491942,650.67
28,"VNIR_Plant_Spectrum_X651.81",0.0306190555307445,1.23863332913013e-05,3.15869053155658e-06,1.64348058224079e-06,1.45517057466682e-06,1.09061304267278e-05,0.419168015522009,651.81
28,"VNIR_Plant_Spectrum_X652.95",0.0304391811574606,1.22795445645576e-05,3.08451731969997e-06,1.42967372713475e-06,1.50872288363253e-06,1.06736822772083e-05,0.423781229566798,652.95
28,"VNIR_Plant_Spectrum_X654.09",0.0301190243599651,1.1902248297146e-05,2.8553391112561e-06,1.5869699702865e-06,1.34212602279032e-06,1.065491593996e-05,0.419956832843355,654.09
28,"VNIR_Plant_Spectrum_X655.23",0.0298608969813023,1.18606010009075e-05,3.04763651360888e-06,1.31082176592824e-06,1.61220532066135e-06,1.0375788441459e-05,0.420483521728045,655.23
28,"VNIR_Plant_Spectrum_X656.37",0.0294563030786247,1.14751505847847e-05,3.05443120048455e-06,1.50100855492485e-06,1.43685231665928e-06,1.01833954698188e-05,0.415001908159729,656.37
28,"VNIR_Plant_Spectrum_X657.51",0.0291268926040495,1.12944287777604e-05,2.86577144531267e-06,1.46582132202848e-06,1.33115980175287e-06,1.01298544294034e-05,0.416968060700837,657.51
28,"VNIR_Plant_Spectrum_X658.65",0.0287287646751979,1.11234376376253e-05,2.83598961538778e-06,1.40051194879377e-06,1.31254133829413e-06,9.93513387647097e-06,0.418054676510093,658.65
28,"VNIR_Plant_Spectrum_X659.79",0.0283180816920388,1.08914330811592e-05,2.68779035639134e-06,1.26396142228394e-06,1.44916342116929e-06,9.86387587473726e-06,0.416399286697832,659.79
28,"VNIR_Plant_Spectrum_X660.94",0.0280360202522733,1.0741720579704e-05,2.66418092849731e-06,1.41698027461192e-06,1.24879385703141e-06,9.67425426551563e-06,0.4172201438903,660.94
28,"VNIR_Plant_Spectrum_X662.08",0.0275510179089425,1.05079369484339e-05,2.87537812259279e-06,1.52345362524595e-06,1.1853062079756e-06,9.46489322195016e-06,0.411157414938521,662.08
28,"VNIR_Plant_Spectrum_X663.22",0.0272778506446041,1.04654909294681e-05,2.5867901613298e-06,1.48141079043349e-06,1.18071959602897e-06,9.41120511401953e-06,0.416526730456448,663.22
28,"VNIR_Plant_Spectrum_X664.36",0.026924399130226,1.02022033691885e-05,2.50527639760018e-06,1.46964900207793e-06,1.18211874186753e-06,9.17562450934647e-06,0.415824601034742,664.36
28,"VNIR_Plant_Spectrum_X665.5",0.0266525679094952,1.00532893533684e-05,2.494191817621e-06,1.34890154863189e-06,1.21149121488809e-06,9.02004257095384e-06,0.416666285756255,665.5
28,"VNIR_Plant_Spectrum_X666.64",0.0265003588819972,9.9899979610962e-06,2.38067153546276e-06,1.45904777548508e-06,1.20499827878228e-06,8.97744398903635e-06,0.416039129863008,666.64
28,"VNIR_Plant_Spectrum_X667.78",0.0264008249334713,9.79353349275953e-06,2.28978279674833e-06,1.37859616848095e-06,1.22152025625727e-06,9.03787940983619e-06,0.412858000498926,667.78
28,"VNIR_Plant_Spectrum_X668.92",0.0262536471584013,9.86168043398023e-06,2.29161339522067e-06,1.32773849982182e-06,1.26002453025323e-06,9.05601969296472e-06,0.414407224027343,668.92
28,"VNIR_Plant_Spectrum_X670.07",0.0261335235571184,9.94298670682066e-06,2.12358050714431e-06,1.22920579432444e-06,1.29419340091535e-06,9.03509654512087e-06,0.420866040697688,670.07
28,"VNIR_Plant_Spectrum_X671.21",0.0261036430262992,9.90874155383985e-06,2.34620990850919e-06,1.6394540445822e-06,9.64401131851593e-07,9.00926055682114e-06,0.415146374133924,671.21
28,"VNIR_Plant_Spectrum_X672.35",0.0261003351259086,9.90282061187674e-06,2.45696218386995e-06,1.45767675206023e-06,1.13200856928434e-06,8.9656844117751e-06,0.414081432260309,672.35
28,"VNIR_Plant_Spectrum_X673.49",0.0262239686791091,9.86955320539964e-06,2.3764968914301e-06,1.40514977278583e-06,1.1952954751974e-06,9.05698177031334e-06,0.41289194696926,673.49
28,"VNIR_Plant_Spectrum_X674.63",0.0262570179285748,9.85126603042509e-06,2.27456450862481e-06,1.38458850515438e-06,1.25077301516956e-06,8.89861627956353e-06,0.416371336965257,674.63
28,"VNIR_Plant_Spectrum_X675.77",0.0262630556535411,9.89638628815275e-06,2.04012292356494e-06,1.39694085450459e-06,1.30732261740646e-06,8.98968670552994e-06,0.418797879684602,675.77
28,"VNIR_Plant_Spectrum_X676.91",0.0264046185532342,9.88101419539026e-06,2.13507089521372e-06,1.50078177168319e-06,1.19153909222217e-06,9.13896643967828e-06,0.414343938278021,676.91
28,"VNIR_Plant_Spectrum_X678.05",0.0264970486464037,1.00693234822609e-05,2.03377587477181e-06,1.40847810212559e-06,1.26217775305327e-06,9.16515366559363e-06,0.420625832767031,678.05
28,"VNIR_Plant_Spectrum_X679.2",0.0266838439814622,1.00733024115983e-05,1.9858509675355e-06,1.31746198908897e-06,1.31123345730001e-06,9.37005232224219e-06,0.418710774049968,679.2
28,"VNIR_Plant_Spectrum_X680.34",0.0268091442318096,1.00101814993539e-05,2.13584385660461e-06,1.59801083484307e-06,1.23593644115253e-06,9.30364972210934e-06,0.412219451999462,680.34
28,"VNIR_Plant_Spectrum_X681.48",0.0271378977861378,9.89870101799492e-06,1.95261109131567e-06,1.48412395041937e-06,1.31585260241793e-06,9.53845362853303e-06,0.409210685217113,681.48
28,"VNIR_Plant_Spectrum_X682.62",0.0275414402380847,1.00579004508814e-05,2.04528314473604e-06,1.40863548531096e-06,1.47229536721829e-06,9.60318050462965e-06,0.409069011869714,682.62
28,"VNIR_Plant_Spectrum_X683.76",0.0281020826609915,1.03648209910227e-05,1.78186295913412e-06,1.42827244451489e-06,1.44448585707133e-06,9.94845440997912e-06,0.415125916750242,683.76
28,"VNIR_Plant_Spectrum_X684.9",0.0287938931382032,1.0542231391622e-05,1.79547226019523e-06,1.38339415074715e-06,1.49259406760755e-06,1.0022889472571e-05,0.417736112845313,684.9
28,"VNIR_Plant_Spectrum_X686.04",0.0297501708443995,1.0781722917859e-05,1.42576011365396e-06,1.11662320457384e-06,1.84665495665678e-06,1.05602112799489e-05,0.419017311891391,686.04
28,"VNIR_Plant_Spectrum_X687.18",0.0310694987142334,1.13302915859642e-05,1.57785356570826e-06,1.44628518709015e-06,1.61752236247173e-06,1.11017383549646e-05,0.418498222589784,687.18
28,"VNIR_Plant_Spectrum_X688.33",0.0327228210324617,1.19196971432675e-05,1.38142292072589e-06,1.51927157743483e-06,2.04017312620196e-06,1.19415647626566e-05,0.413847772288274,688.33
28,"VNIR_Plant_Spectrum_X689.47",0.0348230890690133,1.33525620355335e-05,1.10723401141352e-06,1.35990976628968e-06,2.25286126272114e-06,1.3111708617876e-05,0.428182529125528,689.47
28,"VNIR_Plant_Spectrum_X690.61",0.0374071512583579,1.46826734341627e-05,1.14052142876719e-06,1.68448956716781e-06,2.42021452290252e-06,1.48533545221921e-05,0.422143309028097,690.61
28,"VNIR_Plant_Spectrum_X691.75",0.0404401655448296,1.72224463430607e-05,7.32991654020548e-07,1.75467262505324e-06,2.79733885191677e-06,1.68486894788866e-05,0.43760508020503,691.75
28,"VNIR_Plant_Spectrum_X692.89",0.0439625598861022,2.01356255789681e-05,7.68825901092849e-07,1.75142115974547e-06,3.33571375947836e-06,1.96416944057e-05,0.441248694456537,692.89
28,"VNIR_Plant_Spectrum_X694.03",0.0480024484757622,2.36108991208143e-05,7.0189018897393e-07,2.11606755109107e-06,4.05572299394116e-06,2.27937561080719e-05,0.443161346804431,694.03
28,"VNIR_Plant_Spectrum_X695.17",0.0522792132611872,2.84852228948698e-05,6.4627983197081e-07,2.66832110190042e-06,4.10857965230031e-06,2.68686702938267e-05,0.453752001837866,695.17
28,"VNIR_Plant_Spectrum_X696.31",0.0570209896764538,3.43128824772428e-05,7.44142075098855e-07,3.23428270553313e-06,4.70992993983742e-06,3.12678024814286e-05,0.462007892191447,696.31
28,"VNIR_Plant_Spectrum_X697.45",0.0619134004535915,4.12118215607239e-05,6.24446047727044e-07,3.96517653048638e-06,4.80732092828877e-06,3.68196271210757e-05,0.471378010383201,697.45
